BYPVGFNB,253,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0
BYUFQ8P9,253,0,1,0,4,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
BZKA7DQA,243,1,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
BZKGNI6I,271,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
C1RJGFJC,250,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
C24ONQTJ,269,1,2,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1
C2YYSP41,246,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
C3BPXX2W,279,1,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
C45G4HT3,247,0,1,0,3,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
C6UPW4F7,243,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
